run_name,type,model,ensemble_models,accuracy,f1_macro,params,latency_ms,size_mb,retain_ratio_vs_full,train_seed,support_seed,n_per_class,tau,alpha,epochs,lr,batch_size,max_len
student_t5-small_fs10_supp123_seed3_tau1.0_a0.9,student,t5-small,,0.26052631578947366,0.21605623854385742,60771332,15.032893999644633,231.82423400878906,0.28257456828885397,3,123,10,1.0,0.9,5,2e-05,8,128
student_t5-small_fs10_supp123_seed3_tau1.5_a0.9,student,t5-small,,0.26052631578947366,0.21593779035220825,60771332,12.74775773320774,231.82423400878906,0.28257456828885397,3,123,10,1.5,0.9,5,2e-05,8,128
student_t5-small_fs10_supp123_seed3_tau2.0_a0.7,student,t5-small,,0.26052631578947366,0.21984013483237763,60771332,13.623454267265819,231.82423400878906,0.28257456828885397,3,123,10,2.0,0.7,5,2e-05,8,128
student_t5-small_fs10_supp123_seed3_tau2.5_a0.9,student,t5-small,,0.26052631578947366,0.2157230070118542,60771332,12.717653732640125,231.82423400878906,0.28257456828885397,3,123,10,2.5,0.9,5,2e-05,8,128
student_t5-small_fs10_supp123_seed5_tau1.0_a0.1,student,t5-small,,0.26052631578947366,0.17402693497441946,60771332,16.310498666704614,231.82423400878906,0.28257456828885397,5,123,10,1.0,0.1,5,2e-05,8,128
student_t5-small_fs10_supp123_seed3_tau0.5_a0.5,student,t5-small,,0.2603947368421053,0.2250890481135287,60771332,16.46831746669098,231.82423400878906,0.28243185386042535,3,123,10,0.5,0.5,5,2e-05,8,128
student_t5-small_fs10_supp123_seed3_tau0.5_a0.9,student,t5-small,,0.2603947368421053,0.21595107387498602,60771332,11.341803400379527,231.82423400878906,0.28243185386042535,3,123,10,0.5,0.9,5,2e-05,8,128
student_t5-small_fs10_supp123_seed3_tau2.0_a0.3,student,t5-small,,0.2603947368421053,0.21870062712244645,60771332,14.64877773396438,231.82423400878906,0.28243185386042535,3,123,10,2.0,0.3,5,2e-05,8,128
student_t5-small_fs10_supp123_seed3_tau3.0_a0.9,student,t5-small,,0.2603947368421053,0.2155673388039788,60771332,14.543953600756746,231.82423400878906,0.28243185386042535,3,123,10,3.0,0.9,5,2e-05,8,128
student_t5-small_fs10_supp123_seed5_tau0.1_a0.3,student,t5-small,,0.2603947368421053,0.17361673291552587,60771332,15.452668599876537,231.82423400878906,0.28243185386042535,5,123,10,0.1,0.3,5,2e-05,8,128
student_t5-small_fs10_supp123_seed4_tau2.0_a0.1,student,t5-small,,0.26013157894736844,0.1922749004879715,60771332,14.766418666598232,231.82423400878906,0.2821464250035679,4,123,10,2.0,0.1,5,2e-05,8,128
student_t5-small_fs10_supp123_seed7_tau2.5_a0.1,student,t5-small,,0.26013157894736844,0.2271263916679339,60771332,14.150942666916913,231.82423400878906,0.2821464250035679,7,123,10,2.5,0.1,5,2e-05,8,128
student_t5-small_fs10_supp123_seed3_tau2.5_a0.3,student,t5-small,,0.26,0.21768487075381499,60771332,10.827740066451952,231.82423400878906,0.2820037105751392,3,123,10,2.5,0.3,5,2e-05,8,128
student_t5-small_fs10_supp123_seed4_tau1.5_a0.1,student,t5-small,,0.2598684210526316,0.19234021261061066,60771332,14.55095980002928,231.82423400878906,0.28186099614671045,4,123,10,1.5,0.1,5,2e-05,8,128
student_t5-small_fs10_supp123_seed7_tau0.1_a0.1,student,t5-small,,0.25973684210526315,0.22131546208174344,60771332,13.41449333303899,231.82423400878906,0.2817182817182817,7,123,10,0.1,0.1,5,2e-05,8,128
student_t5-small_fs10_supp123_seed7_tau3.0_a0.1,student,t5-small,,0.25973684210526315,0.22684276100468326,60771332,12.791549733568294,231.82423400878906,0.2817182817182817,7,123,10,3.0,0.1,5,2e-05,8,128
student_t5-small_fs10_supp123_seed4_tau2.5_a0.1,student,t5-small,,0.2594736842105263,0.19152651416934013,60771332,11.211160933362407,231.82423400878906,0.2814328528614243,4,123,10,2.5,0.1,5,2e-05,8,128
student_t5-small_fs10_supp123_seed4_tau3.0_a0.1,student,t5-small,,0.2594736842105263,0.19126175970183298,60771332,15.472995199979778,231.82423400878906,0.2814328528614243,4,123,10,3.0,0.1,5,2e-05,8,128
student_t5-small_fs10_supp123_seed5_tau1.5_a0.1,student,t5-small,,0.2593421052631579,0.1733939108465928,60771332,15.561525333335643,231.82423400878906,0.28129013843299555,5,123,10,1.5,0.1,5,2e-05,8,128
student_t5-small_fs10_supp123_seed7_tau1.0_a0.1,student,t5-small,,0.2593421052631579,0.22638797747451916,60771332,13.28012506661859,231.82423400878906,0.28129013843299555,7,123,10,1.0,0.1,5,2e-05,8,128
student_t5-small_fs10_supp123_seed5_tau0.1_a0.1,student,t5-small,,0.2590789473684211,0.17358017715048454,60771332,16.7720904665354,231.82423400878906,0.28100470957613816,5,123,10,0.1,0.1,5,2e-05,8,128
student_t5-small_fs10_supp123_seed3_tau0.1_a0.1,student,t5-small,,0.25894736842105265,0.22730657586173242,60771332,12.355565867377058,231.82423400878906,0.2808619951477095,3,123,10,0.1,0.1,5,2e-05,8,128
student_t5-small_fs10_supp123_seed7_tau1.5_a0.1,student,t5-small,,0.25894736842105265,0.2262822369599377,60771332,14.42055806631591,231.82423400878906,0.2808619951477095,7,123,10,1.5,0.1,5,2e-05,8,128
student_t5-small_fs10_supp123_seed3_tau1.5_a0.3,student,t5-small,,0.2588157894736842,0.21839852279775038,60771332,11.546868200336272,231.82423400878906,0.28071928071928076,3,123,10,1.5,0.3,5,2e-05,8,128
student_t5-small_fs10_supp123_seed7_tau2.0_a0.1,student,t5-small,,0.2586842105263158,0.22592307773310433,60771332,12.034285199842998,231.82423400878906,0.28057656629085204,7,123,10,2.0,0.1,5,2e-05,8,128
student_t5-small_fs10_supp123_seed0_tau0.5_a0.1,student,t5-small,,0.25855263157894737,0.240178387515638,60771332,13.876728399858015,231.82423400878906,0.2804338518624233,0,123,10,0.5,0.1,5,2e-05,8,128
student_t5-small_fs10_supp123_seed5_tau2.0_a0.1,student,t5-small,,0.25802631578947366,0.17260108849644254,60771332,11.51789113337145,231.82423400878906,0.2798629941487084,5,123,10,2.0,0.1,5,2e-05,8,128
student_t5-small_fs10_supp123_seed3_tau1.0_a0.1,student,t5-small,,0.25776315789473686,0.21642890558160396,60771332,14.873851333201552,231.82423400878906,0.279577565291851,3,123,10,1.0,0.1,5,2e-05,8,128
student_t5-small_fs10_supp123_seed3_tau1.0_a0.3,student,t5-small,,0.2575,0.2188294111422205,60771332,14.168775333140124,231.82423400878906,0.2792921364349936,3,123,10,1.0,0.3,5,2e-05,8,128
student_t5-small_fs10_supp123_seed5_tau2.5_a0.1,student,t5-small,,0.2575,0.17233518188856414,60771332,13.444062399988374,231.82423400878906,0.2792921364349936,5,123,10,2.5,0.1,5,2e-05,8,128
student_t5-small_fs10_supp123_seed5_tau3.0_a0.1,student,t5-small,,0.2573684210526316,0.17226776949335404,60771332,12.164514000081303,231.82423400878906,0.2791494220065649,5,123,10,3.0,0.1,5,2e-05,8,128
student_t5-small_fs10_supp123_seed2_tau0.5_a0.1,student,t5-small,,0.2571052631578947,0.22898388004291184,60771332,10.906061599841147,231.82423400878906,0.27886399314970745,2,123,10,0.5,0.1,5,2e-05,8,128
student_t5-small_fs10_supp123_seed7_tau3.0_a0.5,student,t5-small,,0.2571052631578947,0.19592164911545723,60771332,11.309298466827991,231.82423400878906,0.27886399314970745,7,123,10,3.0,0.5,5,2e-05,8,128
student_t5-small_fs10_supp123_seed7_tau2.5_a0.5,student,t5-small,,0.2567105263157895,0.19546800699673278,60771332,14.47059146654889,231.82423400878906,0.2784358498644213,7,123,10,2.5,0.5,5,2e-05,8,128
student_t5-small_fs10_supp123_seed7_tau0.1_a0.3,student,t5-small,,0.2565789473684211,0.1955037872925518,60771332,12.333181599872963,231.82423400878906,0.2782931354359926,7,123,10,0.1,0.3,5,2e-05,8,128
student_t5-small_fs10_supp123_seed7_tau2.0_a0.5,student,t5-small,,0.25644736842105265,0.19513676171304795,60771332,12.213026466512625,231.82423400878906,0.2781504210075639,7,123,10,2.0,0.5,5,2e-05,8,128
student_t5-small_fs10_supp123_seed3_tau0.5_a0.3,student,t5-small,,0.2563157894736842,0.2214935507315893,60771332,15.594697267079027,231.82423400878906,0.27800770657913515,3,123,10,0.5,0.3,5,2e-05,8,128
student_t5-small_fs10_supp123_seed7_tau1.5_a0.5,student,t5-small,,0.2561842105263158,0.19489627954174477,60771332,16.1649342669989,231.82423400878906,0.2778649921507064,7,123,10,1.5,0.5,5,2e-05,8,128
student_t5-small_fs10_supp123_seed7_tau0.5_a0.5,student,t5-small,,0.2556578947368421,0.1927235813538622,60771332,14.261605000137934,231.82423400878906,0.2772941344369916,7,123,10,0.5,0.5,5,2e-05,8,128
student_t5-small_fs10_supp123_seed7_tau1.0_a0.5,student,t5-small,,0.2556578947368421,0.19404160705161397,60771332,12.521792466698875,231.82423400878906,0.2772941344369916,7,123,10,1.0,0.5,5,2e-05,8,128
student_t5-small_fs10_supp123_seed7_tau0.1_a0.7,student,t5-small,,0.25434210526315787,0.16974997234687392,60771332,14.306411266807117,231.82423400878906,0.27586699015270444,7,123,10,0.1,0.7,5,2e-05,8,128
student_t5-small_fs10_supp123_seed0_tau0.1_a0.1,student,t5-small,,0.2542105263157895,0.24712979212000374,60771332,18.292773133422696,231.82423400878906,0.27572427572427577,0,123,10,0.1,0.1,5,2e-05,8,128
student_t5-small_fs10_supp123_seed7_tau2.5_a0.7,student,t5-small,,0.2542105263157895,0.17742952636829085,60771332,11.227004400037307,231.82423400878906,0.27572427572427577,7,123,10,2.5,0.7,5,2e-05,8,128
student_t5-small_fs10_supp123_seed7_tau0.1_a0.5,student,t5-small,,0.25407894736842107,0.17840604996015608,60771332,11.986492267048257,231.82423400878906,0.27558156129584704,7,123,10,0.1,0.5,5,2e-05,8,128
student_t5-small_fs10_supp123_seed7_tau0.5_a0.7,student,t5-small,,0.25407894736842107,0.17615095000231334,60771332,14.167963466752553,231.82423400878906,0.27558156129584704,7,123,10,0.5,0.7,5,2e-05,8,128
student_t5-small_fs10_supp123_seed7_tau2.0_a0.7,student,t5-small,,0.25407894736842107,0.1774222283090007,60771332,14.255345266550043,231.82423400878906,0.27558156129584704,7,123,10,2.0,0.7,5,2e-05,8,128
student_t5-small_fs10_supp123_seed7_tau3.0_a0.7,student,t5-small,,0.25407894736842107,0.17736077447047505,60771332,13.012919733349312,231.82423400878906,0.27558156129584704,7,123,10,3.0,0.7,5,2e-05,8,128
student_t5-small_fs10_supp123_seed7_tau1.0_a0.7,student,t5-small,,0.25394736842105264,0.17734664452395815,60771332,12.8460144000807,231.82423400878906,0.2754388468674183,7,123,10,1.0,0.7,5,2e-05,8,128
student_t5-small_fs10_supp123_seed7_tau1.5_a0.7,student,t5-small,,0.25394736842105264,0.17727063412747363,60771332,12.95652720000362,231.82423400878906,0.2754388468674183,7,123,10,1.5,0.7,5,2e-05,8,128
student_t5-small_fs10_supp123_seed7_tau1.5_a0.9,student,t5-small,,0.2538157894736842,0.16624382323409503,60771332,11.45136433345518,231.82423400878906,0.2752961324389896,7,123,10,1.5,0.9,5,2e-05,8,128
student_t5-small_fs10_supp123_seed7_tau0.5_a0.9,student,t5-small,,0.2536842105263158,0.16573398422494107,60771332,12.993071266343273,231.82423400878906,0.27515341801056087,7,123,10,0.5,0.9,5,2e-05,8,128
student_t5-small_fs10_supp123_seed7_tau1.0_a0.9,student,t5-small,,0.2536842105263158,0.16607825705613552,60771332,12.268637266242877,231.82423400878906,0.27515341801056087,7,123,10,1.0,0.9,5,2e-05,8,128
student_t5-small_fs10_supp123_seed7_tau2.0_a0.9,student,t5-small,,0.2536842105263158,0.16618042008255862,60771332,11.522399866347163,231.82423400878906,0.27515341801056087,7,123,10,2.0,0.9,5,2e-05,8,128
student_t5-small_fs10_supp123_seed7_tau2.5_a0.9,student,t5-small,,0.2536842105263158,0.16617192062202985,60771332,13.8677064000755,231.82423400878906,0.27515341801056087,7,123,10,2.5,0.9,5,2e-05,8,128
student_t5-small_fs10_supp123_seed7_tau3.0_a0.9,student,t5-small,,0.2536842105263158,0.16617192062202985,60771332,15.850232999946456,231.82423400878906,0.27515341801056087,7,123,10,3.0,0.9,5,2e-05,8,128
student_t5-small_fs10_supp123_seed7_tau0.1_a0.9,student,t5-small,,0.2531578947368421,0.16327837154418584,60771332,12.748507733340375,231.82423400878906,0.274582560296846,7,123,10,0.1,0.9,5,2e-05,8,128
student_t5-small_fs10_supp123_seed2_tau1.0_a0.1,student,t5-small,,0.2517105263157895,0.22084823423818448,60771332,13.049988866744874,231.82423400878906,0.2730127015841302,2,123,10,1.0,0.1,5,2e-05,8,128
student_t5-small_fs10_supp123_seed3_tau0.5_a0.1,student,t5-small,,0.25157894736842107,0.2151370810784567,60771332,13.330171400108762,231.82423400878906,0.2728699871557015,3,123,10,0.5,0.1,5,2e-05,8,128
student_t5-small_fs10_supp123_seed9_tau0.1_a0.1,student,t5-small,,0.2503947368421053,0.103928270314481,60771332,15.044858000207265,231.82423400878906,0.271585557299843,9,123,10,0.1,0.1,5,2e-05,8,128
student_t5-small_fs10_supp123_seed9_tau0.5_a0.1,student,t5-small,,0.2503947368421053,0.10444371321979996,60771332,12.524977866511714,231.82423400878906,0.271585557299843,9,123,10,0.5,0.1,5,2e-05,8,128
student_t5-small_fs10_supp123_seed9_tau0.1_a0.7,student,t5-small,,0.2501315789473684,0.10027354688737965,60771332,13.325529999929131,231.82423400878906,0.2713001284429856,9,123,10,0.1,0.7,5,2e-05,8,128
student_t5-small_fs10_supp123_seed9_tau0.1_a0.9,student,t5-small,,0.2501315789473684,0.10027354688737965,60771332,14.758809333458581,231.82423400878906,0.2713001284429856,9,123,10,0.1,0.9,5,2e-05,8,128
student_t5-small_fs10_supp123_seed9_tau0.5_a0.3,student,t5-small,,0.2501315789473684,0.10244356986251735,60771332,15.85551726699729,231.82423400878906,0.2713001284429856,9,123,10,0.5,0.3,5,2e-05,8,128
student_t5-small_fs10_supp123_seed9_tau0.5_a0.9,student,t5-small,,0.2501315789473684,0.10027354688737965,60771332,13.39471106645457,231.82423400878906,0.2713001284429856,9,123,10,0.5,0.9,5,2e-05,8,128
student_t5-small_fs10_supp123_seed9_tau1.0_a0.9,student,t5-small,,0.2501315789473684,0.10027354688737965,60771332,14.654606333351694,231.82423400878906,0.2713001284429856,9,123,10,1.0,0.9,5,2e-05,8,128
student_t5-small_fs10_supp123_seed9_tau1.5_a0.9,student,t5-small,,0.2501315789473684,0.10027354688737965,60771332,13.401756733219372,231.82423400878906,0.2713001284429856,9,123,10,1.5,0.9,5,2e-05,8,128
student_t5-small_fs10_supp123_seed9_tau2.0_a0.9,student,t5-small,,0.2501315789473684,0.10027354688737965,60771332,13.656672533155264,231.82423400878906,0.2713001284429856,9,123,10,2.0,0.9,5,2e-05,8,128
student_t5-small_fs10_supp123_seed9_tau2.5_a0.9,student,t5-small,,0.2501315789473684,0.10027354688737965,60771332,14.015601400266556,231.82423400878906,0.2713001284429856,9,123,10,2.5,0.9,5,2e-05,8,128
student_t5-small_fs10_supp123_seed9_tau3.0_a0.9,student,t5-small,,0.2501315789473684,0.10027354688737965,60771332,12.609350399967903,231.82423400878906,0.2713001284429856,9,123,10,3.0,0.9,5,2e-05,8,128
student_t5-small_fs10_supp123_seed9_tau1.0_a0.3,student,t5-small,,0.25,0.1021513955568128,60771332,16.30597973320012,231.82423400878906,0.2711574140145569,9,123,10,1.0,0.3,5,2e-05,8,128
student_t5-small_fs10_supp123_seed9_tau1.0_a0.5,student,t5-small,,0.25,0.10119486963486622,60771332,12.324538799900134,231.82423400878906,0.2711574140145569,9,123,10,1.0,0.5,5,2e-05,8,128
student_t5-small_fs10_supp123_seed9_tau1.5_a0.1,student,t5-small,,0.25,0.10340171087842896,60771332,11.054825800238177,231.82423400878906,0.2711574140145569,9,123,10,1.5,0.1,5,2e-05,8,128
student_t5-small_fs10_supp123_seed9_tau2.0_a0.1,student,t5-small,,0.25,0.10317196270597975,60771332,12.53019313335244,231.82423400878906,0.2711574140145569,9,123,10,2.0,0.1,5,2e-05,8,128
student_t5-small_fs10_supp123_seed9_tau2.5_a0.1,student,t5-small,,0.25,0.10317196270597975,60771332,14.628337400063174,231.82423400878906,0.2711574140145569,9,123,10,2.5,0.1,5,2e-05,8,128
student_t5-small_fs10_supp123_seed9_tau3.0_a0.1,student,t5-small,,0.25,0.10317196270597975,60771332,14.556094266542155,231.82423400878906,0.2711574140145569,9,123,10,3.0,0.1,5,2e-05,8,128
student_t5-small_fs10_supp123_seed9_tau0.1_a0.5,student,t5-small,,0.24986842105263157,0.10018931197686558,60771332,14.260095066614062,231.82423400878906,0.27101469958612817,9,123,10,0.1,0.5,5,2e-05,8,128
student_t5-small_fs10_supp123_seed9_tau0.5_a0.5,student,t5-small,,0.24986842105263157,0.10115254727318604,60771332,11.841539000185245,231.82423400878906,0.27101469958612817,9,123,10,0.5,0.5,5,2e-05,8,128
student_t5-small_fs10_supp123_seed9_tau1.0_a0.1,student,t5-small,,0.24986842105263157,0.10312006285866189,60771332,13.490582867113213,231.82423400878906,0.27101469958612817,9,123,10,1.0,0.1,5,2e-05,8,128
student_t5-small_fs10_supp123_seed9_tau1.5_a0.3,student,t5-small,,0.24986842105263157,0.10187839587646906,60771332,14.958196866912962,231.82423400878906,0.27101469958612817,9,123,10,1.5,0.3,5,2e-05,8,128
student_t5-small_fs10_supp123_seed9_tau1.5_a0.5,student,t5-small,,0.24986842105263157,0.1011323214785583,60771332,13.505986866342331,231.82423400878906,0.27101469958612817,9,123,10,1.5,0.5,5,2e-05,8,128
student_t5-small_fs10_supp123_seed9_tau2.0_a0.5,student,t5-small,,0.24986842105263157,0.10114243319650094,60771332,13.285007133284429,231.82423400878906,0.27101469958612817,9,123,10,2.0,0.5,5,2e-05,8,128
student_t5-small_fs10_supp123_seed9_tau2.5_a0.7,student,t5-small,,0.24986842105263157,0.10018931197686558,60771332,22.96505873321924,231.82423400878906,0.27101469958612817,9,123,10,2.5,0.7,5,2e-05,8,128
student_t5-small_fs10_supp123_seed9_tau3.0_a0.7,student,t5-small,,0.24986842105263157,0.10018931197686558,60771332,15.568125733019164,231.82423400878906,0.27101469958612817,9,123,10,3.0,0.7,5,2e-05,8,128
student_t5-small_fs10_supp123_seed9_tau0.1_a0.3,student,t5-small,,0.24973684210526315,0.10084936324189182,60771332,13.734823666648785,231.82423400878906,0.27087198515769945,9,123,10,0.1,0.3,5,2e-05,8,128
student_t5-small_fs10_supp123_seed9_tau0.5_a0.7,student,t5-small,,0.24973684210526315,0.10014718121575705,60771332,14.004811066600572,231.82423400878906,0.27087198515769945,9,123,10,0.5,0.7,5,2e-05,8,128
student_t5-small_fs10_supp123_seed9_tau1.0_a0.7,student,t5-small,,0.24973684210526315,0.10014718121575705,60771332,12.00650639984815,231.82423400878906,0.27087198515769945,9,123,10,1.0,0.7,5,2e-05,8,128
student_t5-small_fs10_supp123_seed9_tau1.5_a0.7,student,t5-small,,0.24973684210526315,0.10014718121575705,60771332,16.148298400245647,231.82423400878906,0.27087198515769945,9,123,10,1.5,0.7,5,2e-05,8,128
student_t5-small_fs10_supp123_seed9_tau2.0_a0.3,student,t5-small,,0.24973684210526315,0.10160498399823312,60771332,11.605707200093699,231.82423400878906,0.27087198515769945,9,123,10,2.0,0.3,5,2e-05,8,128
student_t5-small_fs10_supp123_seed9_tau2.0_a0.7,student,t5-small,,0.24973684210526315,0.10014718121575705,60771332,12.095911933283787,231.82423400878906,0.27087198515769945,9,123,10,2.0,0.7,5,2e-05,8,128
student_t5-small_fs10_supp123_seed9_tau2.5_a0.3,student,t5-small,,0.24973684210526315,0.10160498399823312,60771332,16.14140333343433,231.82423400878906,0.27087198515769945,9,123,10,2.5,0.3,5,2e-05,8,128
student_t5-small_fs10_supp123_seed9_tau2.5_a0.5,student,t5-small,,0.24973684210526315,0.10110010527770366,60771332,14.008089933122392,231.82423400878906,0.27087198515769945,9,123,10,2.5,0.5,5,2e-05,8,128
student_t5-small_fs10_supp123_seed9_tau3.0_a0.3,student,t5-small,,0.24973684210526315,0.10160498399823312,60771332,12.643344333264395,231.82423400878906,0.27087198515769945,9,123,10,3.0,0.3,5,2e-05,8,128
student_t5-small_fs10_supp123_seed9_tau3.0_a0.5,student,t5-small,,0.24973684210526315,0.10110010527770366,60771332,12.499122666849871,231.82423400878906,0.27087198515769945,9,123,10,3.0,0.5,5,2e-05,8,128
student_t5-small_fs10_supp123_seed2_tau1.5_a0.1,student,t5-small,,0.24907894736842107,0.21806752328623102,60771332,13.143962000200796,231.82423400878906,0.2701584130155559,2,123,10,1.5,0.1,5,2e-05,8,128
student_t5-small_fs10_supp123_seed2_tau2.0_a0.1,student,t5-small,,0.24802631578947368,0.21662757724585957,60771332,14.222393866536246,231.82423400878906,0.2690166975881262,2,123,10,2.0,0.1,5,2e-05,8,128
student_t5-small_fs10_supp123_seed2_tau2.5_a0.1,student,t5-small,,0.24710526315789474,0.21535306855211603,60771332,10.920718799631382,231.82423400878906,0.26801769658912517,2,123,10,2.5,0.1,5,2e-05,8,128
student_t5-small_fs10_supp123_seed2_tau3.0_a0.1,student,t5-small,,0.24697368421052632,0.21541240385151209,60771332,14.43620153319595,231.82423400878906,0.26787498216069644,2,123,10,3.0,0.1,5,2e-05,8,128
